t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
241.643,3837.65,3739.47,155285,155285,155285,1,NaN,NaN,0.00254206,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00121403
245.967,3835.15,3737.28,154551,154551,154551,1,NaN,NaN,0.00254598,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00121576
250.311,3832.66,3735.1,153820,153820,153820,1,NaN,NaN,0.00254991,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.0012175
254.677,3830.16,3732.91,153093,153093,153093,1,NaN,NaN,0.00255385,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00121925
259.063,3827.66,3730.73,152368,152368,152368,1,NaN,NaN,0.00255779,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.001221
263.47,3825.16,3728.54,151647,151647,151647,1,NaN,NaN,0.00256175,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00122276
267.898,3822.67,3726.36,150929,150929,150929,1,NaN,NaN,0.00256571,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00122452
272.347,3820.17,3724.17,150214,150214,150214,1,NaN,NaN,0.00256969,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00122629
276.817,3817.67,3721.98,149502,149502,149502,1,NaN,NaN,0.00257367,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00122806
281.308,3815.17,3719.79,148793,148793,148793,1,NaN,NaN,0.00257767,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00122984
285.821,3812.68,3717.6,148087,148087,148087,1,NaN,NaN,0.00258167,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00123163
290.355,3810.18,3715.41,147384,147384,147384,1,NaN,NaN,0.00258568,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00123342
294.911,3807.68,3713.21,146684,146684,146684,1,NaN,NaN,0.0025897,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00123522
299.489,3805.18,3711.02,145988,145988,145988,1,NaN,NaN,0.00259373,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00123702
304.088,3802.68,3708.82,145294,145294,145294,1,NaN,NaN,0.00259777,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00123883
308.71,3800.19,3706.63,144603,144603,144603,1,NaN,NaN,0.00260182,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00124064
313.354,3797.69,3704.43,143915,143915,143915,1,NaN,NaN,0.00260588,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00124247
318.019,3795.19,3702.24,143230,143230,143230,1,NaN,NaN,0.00260995,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00124429
322.707,3792.69,3700.04,142548,142548,142548,1,NaN,NaN,0.00261402,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00124612
327.418,3790.2,3697.84,141869,141869,141869,1,NaN,NaN,0.00261811,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00124796
332.151,3787.7,3695.64,141193,141193,141193,1,NaN,NaN,0.00262221,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00124981
336.907,3785.2,3693.44,140520,140520,140520,1,NaN,NaN,0.00262631,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00125166
341.685,3782.7,3691.24,139850,139850,139850,1,NaN,NaN,0.00263043,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00125352
346.487,3780.21,3689.04,139182,139182,139182,1,NaN,NaN,0.00263455,0,2.38135e+19,1.12632e+20,0,8.29944e+20,9.21886e+18,3.7323e+20,94.969,31.1474,63.8216,NaN,NaN,NaN,NaN,0.0354727,NaN,3.33256e+06,0.00125538
