t(yr),T_surf(K),T_pot(K),flux_surf(W/m2),flux_OLR(W/m2),flux_ASR(W/m2),phi(vol_frac),fO2_solid(bar),fO2_melt(bar),thick_surf_bl(m),massC_solid(kg),massC_melt(kg),massC_atm(kg),massH_solid(kg),massH_melt(kg),massH_atm(kg),massO_atm(kg),p_surf(bar),p_H2O(bar),p_CO2(bar),p_CO(bar),p_H2(bar),p_CH4(bar),p_O2(bar),mmw(kg/mol),R_trans(m),R_solid(m),viscosity(Pa.s)
138.452,3857.64,3721.57,240376,240376,240376,1,NaN,NaN,0.00227255,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00120034
141.246,3855.14,3719.53,239185,239185,239185,1,NaN,NaN,0.00227618,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00120203
144.053,3852.64,3717.5,237999,237999,237999,1,NaN,NaN,0.00227981,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00120373
146.875,3850.15,3715.46,236819,236819,236819,1,NaN,NaN,0.00228345,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00120543
149.71,3847.65,3713.41,235645,235645,235645,1,NaN,NaN,0.0022871,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00120714
152.56,3845.15,3711.37,234476,234476,234476,1,NaN,NaN,0.00229076,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00120885
155.424,3842.65,3709.32,233312,233312,233312,1,NaN,NaN,0.00229442,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00121057
158.302,3840.16,3707.28,232154,232154,232154,1,NaN,NaN,0.0022981,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00121229
161.195,3837.66,3705.23,231001,231001,231001,1,NaN,NaN,0.00230178,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00121402
164.102,3835.16,3703.18,229854,229854,229854,1,NaN,NaN,0.00230547,0,5.43966e+19,2.18494e+20,0,4.66484e+20,3.43763e+18,6.09365e+20,159.463,13.6765,145.786,NaN,NaN,NaN,NaN,0.0417701,NaN,3.33256e+06,0.00121576
